Ps30_hpc_static_pres,P30_hpc_outlet_pres,T24_lpc_outlet_temp,NRf_corrected_fan_speed,NRc_corrected_core_speed,Nc_core_speed,T50_lpt_outlet_temp,BPR_bypass_ratio,P2_fan_inlet_pres,T30_hpc_outlet_temp,T2_fan_inlet_temp,epr_engine_pres_ratio,phi_ratio_fuel_flow,Nf_fan_speed,P15_bypass_duct_pres,fault
-0.7874068817949461,-1.1419133147553329,-1.1396202133456528,0.004403187360408454,-1.4229457460711663,1.3966412945601847,1.4041743990566093,0.33524767873573563,1.371678742444273,-0.04946565587862643,0.7145828297432777,0.5044412495476085,-0.4296312381334577,0.5135405129396416,0.6808482074264275,1
-1.034745375243926,-0.06604757990532094,1.3195320115461406,1.6847145051920271,0.9109433667333227,-0.3472366806192859,1.4178363265626261,0.1814908558618856,1.0202299311487923,1.074250648706845,0.5572694696154443,0.7411379865101906,-0.030623808711764615,0.85068277626145,-0.4606272900644351,1
-0.7499546822071419,0.33258126927972226,-0.69212681274574,0.694454721634739,-0.8651389987873067,0.406787155481877,1.3343891557418779,1.0039045427074205,1.4420926913545438,-0.3419771252936968,1.784349806344987,-0.5763703208553982,0.16556571282430524,0.39834295129224423,-0.45927811996996243,1
1.084289259747372,0.9906972060622021,-0.11860691287439032,0.07685080798675377,-1.3963191305963683,-0.20729150351957265,-0.29790213491805556,0.636032067863344,0.8422978424103948,-0.15235317122397785,1.3871890212847138,-1.2051524276812438,-0.2762329505734313,0.2829115963977142,1.0155987995171425,0
0.4636772940107586,1.1187691450241095,-2.0262411866657106,-0.10444271926383307,-1.2966371387991125,-0.6236729726551137,0.8909019604890245,0.05021373678572206,-0.5166767661231622,-2.0309713234378775,0.06633625427971247,-0.7282752940721962,-0.3412040743239551,-1.7851054631004522,-1.6155592741217875,0
-0.30805654501383345,-1.9055619883363564,0.956951589196663,-1.2271052864660688,0.8982412559719992,2.0380957845784473,0.800466448386404,-0.09292498191774441,0.14994569072836003,1.3556451552913,-1.149526683216681,0.4088498526445032,0.04609671634458173,-0.06530667017030292,2.0134350366566096,0
1.1466616862400358,0.2557012792050719,0.38329361867988504,-0.28487110345000743,-0.20257200930765243,-0.8761357960273601,-0.9180999668713269,0.6769744436781255,-0.02052584453433537,0.6820499526652612,1.1071869656247408,0.6780598176861098,-0.46455837598062727,-0.5406806690169649,0.5617976380846853,0
-0.6594742323781716,-1.812316098793405,0.9449725506785127,-1.4465824900261812,0.3500453135818141,0.22239507946169879,-0.3233324202071551,0.3727581150965545,-0.014047655448491776,1.1057257406632317,-1.0949041212151334,1.0816741821358953,0.3496777024873809,-1.2612380110698327,0.2115526671694283,0
0.9173992957665908,-0.5537821331090729,0.43027147499141505,-1.918540295519727,1.0611251060890956,0.7196649746859007,-0.6272052233831982,0.8948613947069174,-1.331308273141797,0.13007569670869992,-0.08409692460457929,0.5230025623787188,-0.15731038982349796,-1.2517080613731728,-0.07600650696603632,0
0.694901492645799,0.8567651942746098,-1.0771617877694122,0.14723838130635605,-1.0491646108583421,-0.4744013837240671,0.9187372003824024,0.098747423295536,0.4863799450678056,-0.3823722002506919,0.4729452596481308,-1.1008668071022991,-0.01230429689702784,0.09497184745476099,0.019932758843236045,0
-0.9704970122752022,-1.4258312318065087,0.8490479372334953,-0.8486587255480156,1.4015205586491395,1.755188780980281,0.09087263244488168,0.7136577460382084,-0.34067876610979614,0.5637071695486795,-0.40104688331762844,0.501759728023475,0.5319080351667816,0.8398692800211877,-0.140475698524012,0
-1.8955564985625406,1.3399050831835801,-2.7095485306092226,1.0775875399239205,0.3803647291926259,-0.56795658390998,2.544091390238893,-1.752724624060949,-0.04634296572687448,-2.332455267942869,-0.5836637112353136,-1.3013178643283585,0.875584608653081,1.5279802920587842,0.08401770809433642,0
1.1833478291199588,-0.7423753666524345,0.6796846105292913,-1.7330559803012744,1.4171028342316228,-0.11209544892033552,-0.31620601578325636,0.45315338402673083,-2.4968492759303924,-0.29095758799560956,-1.1672970547919104,2.2695337286668154,-1.2116838958923497,0.44300500021611505,-0.49541000622679926,0
-0.20503996918290165,0.9428641724041319,-0.2857694977632042,1.2935964702336948,1.0130384969114838,-0.28440853353085627,0.8179531653783632,-0.7776666580542291,0.2793362144164604,0.23336727327753373,0.5401681481081424,-0.5390036951008328,0.32789171393737776,0.789815201612121,-0.7551872802239625,0
-0.7321883262675885,0.9972721654569199,-0.36515242840315454,0.6827941522425148,0.7130328351686464,0.6406026206799393,1.0098165427013586,-0.5191861206606616,-0.11266475451496726,-1.7293464702985373,1.2807432039138757,0.31917006441040036,-0.8919336224552031,0.6671359832017256,1.7550477709069092,0
0.07660290972621162,0.7362111689819559,-0.663011692123997,0.40512707624446276,-0.35774046157109046,0.7028662105241049,1.8552167457013455,-0.0835666375360638,1.1978943616065278,-0.3390825185839982,1.6328048277000926,-0.6922909167455733,-0.5485486637292004,-0.039204292876383016,1.1306607322515834,0
-1.8946458710820524,0.03965071643690222,0.7018933861372515,1.1933045326302307,-1.0181430730110417,1.0572399146984093,1.1394345319913828,0.4275236941752618,1.049089407124899,-1.8270857752158542,0.7543699469680902,0.35302329964758367,-0.9514484160385888,-0.018428585045757565,-0.6127068105216023,1
-0.8797350068486652,-0.5153493499312831,-1.0130125993256276,0.32420644922440817,-0.38958680331719436,0.4612848909729193,0.5755355586171691,0.09858916167826781,0.375989303024701,-0.6124719116754175,0.9810369376949232,1.377267800482748,-0.590518673889881,-1.3515562222560806,-0.2825839112531983,1
2.2197934123490137,0.751289635418579,-0.8059614161458745,-0.29339775624559505,-2.2890499410636607,-0.05061497195450242,0.7181160722318601,-1.5431915796420266,1.3903324350789712,0.2940441546207369,0.6000702624852622,-0.8938178949688984,-1.641797113794877,-2.699281475380843,0.12382193620463275,0
-0.413016275861868,-1.1962751953130357,-0.33226462444103955,0.4151521925442786,-1.6441642146227864,1.2366963880594914,0.9128925745285608,-0.5791299177791827,1.1202734355596875,-0.18898757933314114,0.208328750681057,1.545589975769595,-1.6403462657121957,0.047467237636187584,-2.010840026840211,1
-0.47287182935542377,0.5571389198528701,0.75104591636507,1.5688947692977215,-1.9151132542714857,-0.2943185860815294,0.7341409557188873,-0.2613254097330923,1.6526581045239404,-0.9323621235763302,1.4315846865191428,0.9130908686881986,-1.9040872811709286,1.9465234323331129,-1.826739958314747,1
0.5960495276960405,-0.8539277957103373,1.861282839367727,-1.297189213128008,0.5833986874967179,1.2645013221407622,0.7643364467876347,1.0185717654137592,-0.30547872104483054,0.45507784982600635,-0.23803453140612793,0.6209898644436892,-0.9429804455114207,0.004783166786426634,-0.7593599735244947,0
-0.4994573209842869,-1.3273198435891684,0.49707967398019703,-2.461014405197005,0.4136751187058188,-0.31867806498511403,-1.9414149243929508,0.7265599052650656,0.2775469390692942,1.3877514270870401,0.07903682287145185,-0.010026093275994206,1.5033523761533891,-0.06846496919032768,0.03376610379193168,0
-0.9892892965538058,1.398731363151281,-1.0329668248113668,1.525604172476209,1.6846728862028582,0.38332556600649537,1.1621135857699203,-1.9742188510355942,0.6083852948480439,-0.5398926396667775,1.518601878856246,-0.5214860184259238,0.10466868160627726,-1.507006875348991,1.056062498345791,0
0.30021221306508383,1.1985324333194676,-0.864351985430075,0.0001025347827560226,-0.5109068482203518,-0.49889075919064324,-0.5264358867254725,-0.5625968069868932,-1.2133688964249192,-2.460953570369738,0.01994570992595559,0.2127698483976964,-1.0128150304895207,1.6195443577781323,-0.008999137140380637,0
-0.47384590314848457,0.38208024804480534,0.14189199087013366,0.0025233248568440622,0.7203698178862209,-1.0005071011575342,-0.3496538558817452,0.4023282837154216,-0.7565533136468867,-0.7276130732512688,0.37774545471732773,0.9395857077293999,-0.0597537256538193,0.08562576806877364,-0.9535870708831411,0
0.6204922732348621,1.0707959171187615,-0.801798090925478,0.19057249798713893,-1.4887898952167327,-1.8290448162331552,-0.44105276447716735,0.8940337930266575,-0.7136035376387808,-0.9744462032348069,-1.3156318560633788,-1.7985146733177817,1.0522727653253479,0.8447045227838517,-1.6130200081369364,0
-0.11260671025899487,0.8961274610858585,-1.3539998553899126,-0.20404671839425265,-0.1955070979393858,-1.1977963834720475,0.2592161787914454,-0.3869166835274828,-0.30966414850979257,-1.05971658654574,0.1488607965710979,-0.40932464338100555,0.2998859425893604,0.584199496655407,-0.4355564598724896,0
-0.6183257987604842,-1.8129791091209282,-0.5244923460634142,-1.202251853185469,-0.8233163573201379,1.2750880196312906,-0.42075677043496534,-1.6063791515582297,0.2730456088802782,-0.005499735446034834,-1.2902171436925867,1.1400871792985918,-0.6889273077699064,-1.0501072130004643,-0.2780880371723649,1
0.2308295656415582,1.0731881649378867,0.2984751318140845,0.47889854586095504,1.0465288976660554,-1.3230071524678084,-1.676966893558603,-0.6149085562710203,-1.5555794536540029,-0.8732123717906637,-0.364919818376056,0.42258887865347833,-0.028798657059318288,-0.47746373703338996,1.0543318752898847,0
-0.35116489785884075,0.711853379787167,-0.1860608998216321,0.5582527869148084,1.1649979580622238,-1.2498351068057318,-0.04245745308928368,0.6561579674904849,0.16013083246852372,0.8031341517078304,0.9881957013132682,-0.505064202136043,1.3783367563508704,-0.2458843203902918,-0.13172217185684088,0
-1.2247013453732247,0.5618451800517222,0.21235508707027176,-0.5168061058894631,1.5586646321906927,-1.8309818445076578,0.3942313440776304,0.42293917412960397,-0.8208657008918052,-0.7264078880962357,-0.09912501956101276,0.40417717115771096,0.8727867312333797,0.5217573434583985,-0.3860165611571767,1
0.6038223354585588,0.6702720535554714,0.03444493543403534,0.47433667363056997,0.31830332316913446,-0.8593106815903228,-0.4979386222470766,-0.26635558940709686,-0.6449784511624217,-0.21779387944732728,0.1850776223806107,0.5331010166831046,-0.45356659459527227,-0.0877386637876242,0.5675775724495375,0
1.027728510503716,0.5528065851937424,0.3639319453319525,-0.052331138049340135,-1.0950377184379898,-0.21893196428086856,-0.3225103042685256,-0.12471208376427612,1.116400918934846,0.46843780893318393,1.2667615143075808,-0.44620368152152573,-0.7064428398029923,0.9257108066656131,0.9941425179671823,0
1.5355799229289184,1.2232351639749373,-0.02801410075292668,0.7838714457209682,-1.080385650746575,-0.1504322844489994,0.5993256955917255,-0.4499512937665519,0.2638331531111542,0.0015773919424779963,-0.6883702757100558,-2.134199413297502,-0.12697010783075025,-1.6795890837154208,-0.09622291297461501,0
0.501626691005989,-0.12820666272280506,0.9319815971940318,-1.0599167275705732,0.5120837044826723,1.3557770818216717,0.40878876484278925,0.7061049195265,-0.18067032990110862,0.1543074681749397,-0.22483148994511065,-1.1500638741470932,0.16449539738576846,-1.4013257843502664,-0.7223738576194237,0
0.738205094606139,0.5283900026989109,0.7508565597297451,-0.07515572078739002,0.07912135456111828,0.5776014653052008,0.18917989793574813,0.5625845985317246,-0.26082540814487626,-0.12289081974297583,-0.2471176948666191,-1.2693652597086986,0.0609069254240055,-1.7461305555653435,1.4561871836889737,0
